"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN","WDFG","WSFG"
"CA007028754","BEAUCEVILLE, QC CA","2020-10-22",,"48","53","42",,
"CA007028754","BEAUCEVILLE, QC CA","2020-10-23","0.01","58","72","45",,
"CA007028754","BEAUCEVILLE, QC CA","2020-10-24","0.03","47","59","34",,
"CA007028754","BEAUCEVILLE, QC CA","2020-10-25","0.00","33","39","27",,
"CA007028754","BEAUCEVILLE, QC CA","2020-10-26","0.28","32","38","27",,
"CA007028754","BEAUCEVILLE, QC CA","2020-10-27","0.01","30","34","26",,
"CA007028754","BEAUCEVILLE, QC CA","2020-10-28","0.01","32","40","24",,
"CA007028754","BEAUCEVILLE, QC CA","2020-10-29","0.00","33","40","27",,
"CA007028754","BEAUCEVILLE, QC CA","2020-10-30","0.00","26","35","18",,
"CA007028754","BEAUCEVILLE, QC CA","2020-10-31","0.00","27","40","15",,
"CA007028754","BEAUCEVILLE, QC CA","2020-11-01","0.00","34","51","16","   17","114.1"
"CA007028754","BEAUCEVILLE, QC CA","2020-11-02","0.03","31","40","22","   31","102.9"
"CA007028754","BEAUCEVILLE, QC CA","2020-11-03","0.09","22","29","14",,
"CA007028754","BEAUCEVILLE, QC CA","2020-11-04","0.00","25","34","17",,
"CA007028754","BEAUCEVILLE, QC CA","2020-11-05","0.00","44","64","23",,
"CA007028754","BEAUCEVILLE, QC CA","2020-11-06","0.00","51","65","37","   28","76.1"
"CA007028754","BEAUCEVILLE, QC CA","2020-11-07","0.00","53","63","43",,
"CA007028754","BEAUCEVILLE, QC CA","2020-11-08","0.00","47","57","36",,
"CA007028754","BEAUCEVILLE, QC CA","2020-11-09","0.00","54","68","39",,
"CA007028754","BEAUCEVILLE, QC CA","2020-11-10","0.00","56","72","40",,
"CA007028754","BEAUCEVILLE, QC CA","2020-11-11","0.00","55","67","43",,
"CA007028754","BEAUCEVILLE, QC CA","2020-11-12","0.00","41","56","26",,
"CA007028754","BEAUCEVILLE, QC CA","2020-11-13","0.00","32","42","21",,
"CA007028754","BEAUCEVILLE, QC CA","2020-11-14","0.00","34","40","27",,
"CA007028754","BEAUCEVILLE, QC CA","2020-11-15","0.74","30","38","22","   15","78.3"
"CA007028754","BEAUCEVILLE, QC CA","2020-11-16","0.08","38","42","33","   25","73.8"
"CA007028754","BEAUCEVILLE, QC CA","2020-11-17","0.01","27","34","20",,
"CA007028754","BEAUCEVILLE, QC CA","2020-11-18","0.00","22","27","18",,
"CA007028754","BEAUCEVILLE, QC CA","2020-11-19","0.00","21","29","13",,
"CA007028754","BEAUCEVILLE, QC CA","2020-11-20","0.00","38","52","24",,
"CA007028754","BEAUCEVILLE, QC CA","2020-11-21","0.00","35","49","21","   33","73.8"
"CA007028754","BEAUCEVILLE, QC CA","2020-11-22","0.15","24","33","15","   16","69.3"
"CA007028754","BEAUCEVILLE, QC CA","2020-11-23","0.58","33","38","28","   28","107.4"
"CA007028754","BEAUCEVILLE, QC CA","2020-11-24","0.02","19","28","11","   31","89.5"
"CA007028754","BEAUCEVILLE, QC CA","2020-11-25","0.23","21","30","12",,
"CA007028754","BEAUCEVILLE, QC CA","2020-11-26","0.06","33","37","28",,
"CA007028754","BEAUCEVILLE, QC CA","2020-11-27","0.00","38","43","34",,
"CA007028754","BEAUCEVILLE, QC CA","2020-11-28","0.02","37","40","33",,
"CA007028754","BEAUCEVILLE, QC CA","2020-11-29","0.00","36","39","34",,
"CA007028754","BEAUCEVILLE, QC CA","2020-11-30","0.50","41","54","28","   15","123.0"
"CA007028754","BEAUCEVILLE, QC CA","2020-12-01","0.13","51","61","41","   16","105.1"
"CA007028754","BEAUCEVILLE, QC CA","2020-12-02","0.02","35","41","28",,
"CA007028754","BEAUCEVILLE, QC CA","2020-12-03","0.00","32","39","25",,
"CA007028754","BEAUCEVILLE, QC CA","2020-12-04","0.06","35","38","32",,
"CA007028754","BEAUCEVILLE, QC CA","2020-12-05","0.28","31","35","26","   33","80.5"
"CA007028754","BEAUCEVILLE, QC CA","2020-12-06","0.71","24","26","22","   36","78.3"
"CA007028754","BEAUCEVILLE, QC CA","2020-12-07","0.01","21","24","17",,
"CA007028754","BEAUCEVILLE, QC CA","2020-12-08","0.01","21","24","18",,
"CA007028754","BEAUCEVILLE, QC CA","2020-12-09","0.04","21","25","18",,
"CA007028754","BEAUCEVILLE, QC CA","2020-12-10","0.03","28","31","25",,
"CA007028754","BEAUCEVILLE, QC CA","2020-12-11","0.00","29","33","26",,
"CA007028754","BEAUCEVILLE, QC CA","2020-12-12","0.26","29","34","25",,
"CA007028754","BEAUCEVILLE, QC CA","2020-12-13","0.14","33","39","27",,
"CA007028754","BEAUCEVILLE, QC CA","2020-12-14","0.02","24","27","21",,
"CA007028754","BEAUCEVILLE, QC CA","2020-12-15","0.03","10","25","-4","   33","89.5"
"CA007028754","BEAUCEVILLE, QC CA","2020-12-16","0.01","-3","4","-10",,
"CA007028754","BEAUCEVILLE, QC CA","2020-12-17","0.00","6","14","-3",,
"CA007028754","BEAUCEVILLE, QC CA","2020-12-18","0.00","4","17","-8",,
"CA007028754","BEAUCEVILLE, QC CA","2020-12-19","0.00","9","23","-5",,
"CA007028754","BEAUCEVILLE, QC CA","2020-12-20","0.02","21","30","12",,
"CA007028754","BEAUCEVILLE, QC CA","2020-12-21","0.00","32","36","27",,
"CA007028754","BEAUCEVILLE, QC CA","2020-12-22","0.01","29","34","24","   28","87.2"
"CA007028754","BEAUCEVILLE, QC CA","2020-12-23","0.04","18","24","11","   29","89.5"
"CA007028754","BEAUCEVILLE, QC CA","2020-12-24","0.11","35","47","23","   17","73.8"
"CA007028754","BEAUCEVILLE, QC CA","2020-12-25","0.21","49","57","41","   14","100.7"
"CA007028754","BEAUCEVILLE, QC CA","2020-12-26","0.12","28","41","15",,
"CA007028754","BEAUCEVILLE, QC CA","2020-12-27","0.00","16","21","11",,
"CA007028754","BEAUCEVILLE, QC CA","2020-12-28","0.02","27","39","15","   23","76.1"
"CA007028754","BEAUCEVILLE, QC CA","2020-12-29","0.02","22","31","13","   30","71.6"
"CA007028754","BEAUCEVILLE, QC CA","2020-12-30","0.31","19","27","12",,
"CA007028754","BEAUCEVILLE, QC CA","2020-12-31","0.14","25","34","16","   30","76.1"
